,product_id,product_type,product_name,size,colour,price,quantity_available_product,description,customer_id,gender,age,city,state,order_id,order_date,delivery_date,sales_id,price_per_unit,quantity_product_sales,total_price,profit_per_product (dollar),total_profit (dollars),discount_per_product,profit_per_product_official,season,delivery_time (days)
123,843,Trousers,Chinos,L,red,100,44,"A red coloured, L sized, Chinos Trousers",443,Bigender,49,Crooksshire,Victoria,27,2021-05-16,2021-05-28,123,113,2,226,13,26,0.0,13.0,Autumn,12
124,19,Shirt,Oxford Cloth,XL,green,114,42,"A green coloured, XL sized, Oxford Cloth Shirt",206,Polygender,66,South Clairetown,Queensland,28,2021-08-19,2021-09-04,124,96,2,192,0,0,15.79,0.0,Winter,16
125,226,Shirt,Chambray,S,green,105,63,"A green coloured, S sized, Chambray Shirt",206,Polygender,66,South Clairetown,Queensland,28,2021-08-19,2021-09-04,125,106,2,212,1,2,0.0,0.95,Winter,16
126,1158,Trousers,High-Waisted,L,red,98,52,"A red coloured, L sized, High-Waisted Trousers",206,Polygender,66,South Clairetown,Queensland,28,2021-08-19,2021-09-04,126,99,1,99,1,1,0.0,1.02,Winter,16
127,730,Jacket,Trench Coat,XS,violet,112,64,"A violet coloured, XS sized, Trench Coat Jacket",206,Polygender,66,South Clairetown,Queensland,28,2021-08-19,2021-09-04,127,119,1,119,7,7,0.0,6.25,Winter,16
128,2,Shirt,Oxford Cloth,M,red,114,54,"A red coloured, M sized, Oxford Cloth Shirt",206,Polygender,66,South Clairetown,Queensland,28,2021-08-19,2021-09-04,128,96,2,192,0,0,15.79,0.0,Winter,16
129,761,Jacket,Peacoat,S,indigo,102,49,"A indigo coloured, S sized, Peacoat Jacket",206,Polygender,66,South Clairetown,Queensland,28,2021-08-19,2021-09-04,129,109,2,218,7,14,0.0,6.86,Winter,16
130,684,Jacket,Parka,XL,green,119,55,"A green coloured, XL sized, Parka Jacket",206,Polygender,66,South Clairetown,Queensland,28,2021-08-19,2021-09-04,130,113,3,339,0,0,5.04,0.0,Winter,16
131,922,Trousers,Drawstring,M,yellow,104,55,"A yellow coloured, M sized, Drawstring Trousers",206,Polygender,66,South Clairetown,Queensland,28,2021-08-19,2021-09-04,131,96,2,192,0,0,7.69,0.0,Winter,16
132,1053,Trousers,Joggers,L,red,94,63,"A red coloured, L sized, Joggers Trousers",206,Polygender,66,South Clairetown,Queensland,28,2021-08-19,2021-09-04,132,93,2,186,0,0,1.06,0.0,Winter,16
133,1259,Trousers,Tracksuit Bottoms,XL,violet,91,60,"A violet coloured, XL sized, Tracksuit Bottoms Trousers",206,Polygender,66,South Clairetown,Queensland,28,2021-08-19,2021-09-04,133,112,3,336,21,63,0.0,23.08,Winter,16
134,803,Jacket,Pullover,L,violet,114,78,"A violet coloured, L sized, Pullover Jacket",206,Polygender,66,South Clairetown,Queensland,28,2021-08-19,2021-09-04,134,91,2,182,0,0,20.18,0.0,Winter,16
135,633,Jacket,Coach,L,red,115,80,"A red coloured, L sized, Coach Jacket",993,Polygender,24,Michaelberg,Victoria,29,2021-03-22,2021-03-28,135,93,1,93,0,0,19.13,0.0,Autumn,6
136,907,Trousers,Cords,M,violet,113,77,"A violet coloured, M sized, Cords Trousers",993,Polygender,24,Michaelberg,Victoria,29,2021-03-22,2021-03-28,136,94,3,282,0,0,16.81,0.0,Autumn,6
137,246,Shirt,Polo,S,red,117,60,"A red coloured, S sized, Polo Shirt",993,Polygender,24,Michaelberg,Victoria,29,2021-03-22,2021-03-28,137,95,2,190,0,0,18.8,0.0,Autumn,6
138,762,Jacket,Peacoat,M,indigo,102,52,"A indigo coloured, M sized, Peacoat Jacket",993,Polygender,24,Michaelberg,Victoria,29,2021-03-22,2021-03-28,138,109,3,327,7,21,0.0,6.86,Autumn,6
139,407,Shirt,Casual Slim Fit,M,blue,113,61,"A blue coloured, M sized, Casual Slim Fit Shirt",260,Female,27,Trompview,Tasmania,30,2021-07-07,2021-07-26,139,119,2,238,6,12,0.0,5.31,Winter,19
140,325,Shirt,Mandarin Collar,XS,yellow,108,45,"A yellow coloured, XS sized, Mandarin Collar Shirt",260,Female,27,Trompview,Tasmania,30,2021-07-07,2021-07-26,140,109,2,218,1,2,0.0,0.93,Winter,19
141,2,Shirt,Oxford Cloth,M,red,114,54,"A red coloured, M sized, Oxford Cloth Shirt",260,Female,27,Trompview,Tasmania,30,2021-07-07,2021-07-26,141,96,1,96,0,0,15.79,0.0,Winter,19
142,411,Shirt,Casual Slim Fit,S,indigo,113,65,"A indigo coloured, S sized, Casual Slim Fit Shirt",260,Female,27,Trompview,Tasmania,30,2021-07-07,2021-07-26,142,119,2,238,6,12,0.0,5.31,Winter,19
143,1167,Trousers,High-Waisted,M,yellow,98,45,"A yellow coloured, M sized, High-Waisted Trousers",260,Female,27,Trompview,Tasmania,30,2021-07-07,2021-07-26,143,99,1,99,1,1,0.0,1.02,Winter,19
144,462,Jacket,Puffer,M,orange,110,61,"A orange coloured, M sized, Puffer Jacket",260,Female,27,Trompview,Tasmania,30,2021-07-07,2021-07-26,144,118,3,354,8,24,0.0,7.27,Winter,19
145,484,Jacket,Puffer,XL,indigo,110,60,"A indigo coloured, XL sized, Puffer Jacket",727,Female,26,Jacobport,New South Wales,31,2021-03-11,2021-04-05,145,118,2,236,8,16,0.0,7.27,Autumn,25
146,1071,Trousers,Joggers,S,blue,94,50,"A blue coloured, S sized, Joggers Trousers",727,Female,26,Jacobport,New South Wales,31,2021-03-11,2021-04-05,146,93,1,93,0,0,1.06,0.0,Autumn,25
147,1245,Trousers,Tracksuit Bottoms,XS,blue,91,42,"A blue coloured, XS sized, Tracksuit Bottoms Trousers",727,Female,26,Jacobport,New South Wales,31,2021-03-11,2021-04-05,147,112,1,112,21,21,0.0,23.08,Autumn,25
148,1096,Trousers,Cropped,S,yellow,99,65,"A yellow coloured, S sized, Cropped Trousers",627,Genderfluid,51,Port Christopher,South Australia,32,2021-06-17,2021-07-14,148,115,3,345,16,48,0.0,16.16,Winter,27
149,323,Shirt,Mandarin Collar,L,orange,108,56,"A orange coloured, L sized, Mandarin Collar Shirt",627,Genderfluid,51,Port Christopher,South Australia,32,2021-06-17,2021-07-14,149,109,1,109,1,1,0.0,0.93,Winter,27
150,22,Shirt,Oxford Cloth,M,blue,114,57,"A blue coloured, M sized, Oxford Cloth Shirt",627,Genderfluid,51,Port Christopher,South Australia,32,2021-06-17,2021-07-14,150,96,3,288,0,0,15.79,0.0,Winter,27
151,486,Jacket,Puffer,S,violet,110,46,"A violet coloured, S sized, Puffer Jacket",588,Genderfluid,48,West Danieltown,Victoria,33,2021-07-01,2021-07-07,151,118,2,236,8,16,0.0,7.27,Winter,6
152,1173,Trousers,High-Waisted,L,green,98,75,"A green coloured, L sized, High-Waisted Trousers",588,Genderfluid,48,West Danieltown,Victoria,33,2021-07-01,2021-07-07,152,99,3,297,1,3,0.0,1.02,Winter,6
153,322,Shirt,Mandarin Collar,M,orange,108,78,"A orange coloured, M sized, Mandarin Collar Shirt",588,Genderfluid,48,West Danieltown,Victoria,33,2021-07-01,2021-07-07,153,109,3,327,1,3,0.0,0.93,Winter,6
154,955,Trousers,Slim-Fit,XS,yellow,119,59,"A yellow coloured, XS sized, Slim-Fit Trousers",588,Genderfluid,48,West Danieltown,Victoria,33,2021-07-01,2021-07-07,154,97,3,291,0,0,18.49,0.0,Winter,6
155,511,Jacket,Windbreaker,S,blue,109,41,"A blue coloured, S sized, Windbreaker Jacket",588,Genderfluid,48,West Danieltown,Victoria,33,2021-07-01,2021-07-07,155,102,2,204,0,0,6.42,0.0,Winter,6
156,817,Jacket,Shearling,M,yellow,95,60,"A yellow coloured, M sized, Shearling Jacket",412,Polygender,21,Hackettchester,South Australia,34,2021-05-23,2021-05-30,156,117,2,234,22,44,0.0,23.16,Autumn,7
157,555,Jacket,Leather,XS,violet,113,70,"A violet coloured, XS sized, Leather Jacket",412,Polygender,21,Hackettchester,South Australia,34,2021-05-23,2021-05-30,157,98,1,98,0,0,13.27,0.0,Autumn,7
158,775,Jacket,Pullover,XS,orange,114,79,"A orange coloured, XS sized, Pullover Jacket",412,Polygender,21,Hackettchester,South Australia,34,2021-05-23,2021-05-30,158,91,3,273,0,0,20.18,0.0,Autumn,7
159,62,Shirt,Dress,M,indigo,119,51,"A indigo coloured, M sized, Dress Shirt",412,Polygender,21,Hackettchester,South Australia,34,2021-05-23,2021-05-30,159,104,1,104,0,0,12.61,0.0,Autumn,7
160,991,Trousers,Wool,S,yellow,111,69,"A yellow coloured, S sized, Wool Trousers",358,Genderfluid,64,Kreigerbury,Northern Territory,35,2021-08-31,2021-09-07,160,106,2,212,0,0,4.5,0.0,Winter,7
161,527,Jacket,Leather,M,red,113,54,"A red coloured, M sized, Leather Jacket",358,Genderfluid,64,Kreigerbury,Northern Territory,35,2021-08-31,2021-09-07,161,98,1,98,0,0,13.27,0.0,Winter,7
162,1257,Trousers,Tracksuit Bottoms,M,violet,91,73,"A violet coloured, M sized, Tracksuit Bottoms Trousers",358,Genderfluid,64,Kreigerbury,Northern Territory,35,2021-08-31,2021-09-07,162,112,2,224,21,42,0.0,23.08,Winter,7
163,1043,Trousers,Relaxed Leg,L,indigo,95,48,"A indigo coloured, L sized, Relaxed Leg Trousers",358,Genderfluid,64,Kreigerbury,Northern Territory,35,2021-08-31,2021-09-07,163,90,1,90,0,0,5.26,0.0,Winter,7
164,549,Jacket,Leather,XL,blue,113,67,"A blue coloured, XL sized, Leather Jacket",358,Genderfluid,64,Kreigerbury,Northern Territory,35,2021-08-31,2021-09-07,164,98,1,98,0,0,13.27,0.0,Winter,7
165,302,Shirt,Cuban Collar,M,blue,93,55,"A blue coloured, M sized, Cuban Collar Shirt",358,Genderfluid,64,Kreigerbury,Northern Territory,35,2021-08-31,2021-09-07,165,105,1,105,12,12,0.0,12.9,Winter,7
166,671,Jacket,Parka,S,orange,119,72,"A orange coloured, S sized, Parka Jacket",358,Genderfluid,64,Kreigerbury,Northern Territory,35,2021-08-31,2021-09-07,166,113,3,339,0,0,5.04,0.0,Winter,7
167,675,Jacket,Parka,XS,yellow,119,63,"A yellow coloured, XS sized, Parka Jacket",51,Non-binary,52,South Evaport,Northern Territory,36,2021-08-22,2021-09-04,167,113,1,113,0,0,5.04,0.0,Winter,13
168,636,Jacket,Coach,S,orange,115,55,"A orange coloured, S sized, Coach Jacket",51,Non-binary,52,South Evaport,Northern Territory,36,2021-08-22,2021-09-04,168,93,3,279,0,0,19.13,0.0,Winter,13
169,37,Shirt,Dress,M,red,119,57,"A red coloured, M sized, Dress Shirt",51,Non-binary,52,South Evaport,Northern Territory,36,2021-08-22,2021-09-04,169,104,2,208,0,0,12.61,0.0,Winter,13
170,831,Jacket,Shearling,S,indigo,95,45,"A indigo coloured, S sized, Shearling Jacket",51,Non-binary,52,South Evaport,Northern Territory,36,2021-08-22,2021-09-04,170,117,2,234,22,44,0.0,23.16,Winter,13
171,737,Jacket,Peacoat,M,red,102,59,"A red coloured, M sized, Peacoat Jacket",51,Non-binary,52,South Evaport,Northern Territory,36,2021-08-22,2021-09-04,171,109,2,218,7,14,0.0,6.86,Winter,13
172,203,Shirt,Camp Collared,L,indigo,112,72,"A indigo coloured, L sized, Camp Collared Shirt",51,Non-binary,52,South Evaport,Northern Territory,36,2021-08-22,2021-09-04,172,98,1,98,0,0,12.5,0.0,Winter,13
173,809,Jacket,Shearling,XL,red,95,42,"A red coloured, XL sized, Shearling Jacket",78,Genderqueer,38,Lake Alihaven,Northern Territory,37,2021-07-07,2021-07-18,173,117,3,351,22,66,0.0,23.16,Winter,11
174,995,Trousers,Wool,XS,green,111,73,"A green coloured, XS sized, Wool Trousers",78,Genderqueer,38,Lake Alihaven,Northern Territory,37,2021-07-07,2021-07-18,174,106,3,318,0,0,4.5,0.0,Winter,11
175,605,Jacket,Cardigan,XS,yellow,118,46,"A yellow coloured, XS sized, Cardigan Jacket",78,Genderqueer,38,Lake Alihaven,Northern Territory,37,2021-07-07,2021-07-18,175,112,3,336,0,0,5.08,0.0,Winter,11
176,608,Jacket,Cardigan,L,yellow,118,50,"A yellow coloured, L sized, Cardigan Jacket",78,Genderqueer,38,Lake Alihaven,Northern Territory,37,2021-07-07,2021-07-18,176,112,2,224,0,0,5.08,0.0,Winter,11
177,645,Jacket,Coach,XS,green,115,78,"A green coloured, XS sized, Coach Jacket",78,Genderqueer,38,Lake Alihaven,Northern Territory,37,2021-07-07,2021-07-18,177,93,2,186,0,0,19.13,0.0,Winter,11
178,1015,Trousers,Relaxed Leg,XS,red,95,52,"A red coloured, XS sized, Relaxed Leg Trousers",809,Bigender,76,South Tyler,Tasmania,38,2021-02-03,2021-02-19,178,90,2,180,0,0,5.26,0.0,Summer,16
179,503,Jacket,Windbreaker,L,yellow,109,70,"A yellow coloured, L sized, Windbreaker Jacket",809,Bigender,76,South Tyler,Tasmania,38,2021-02-03,2021-02-19,179,102,1,102,0,0,6.42,0.0,Summer,16
180,138,Shirt,Denim,L,violet,115,78,"A violet coloured, L sized, Denim Shirt",809,Bigender,76,South Tyler,Tasmania,38,2021-02-03,2021-02-19,180,92,2,184,0,0,20.0,0.0,Summer,16
181,621,Jacket,Cardigan,S,indigo,118,61,"A indigo coloured, S sized, Cardigan Jacket",466,Male,28,North Justin,South Australia,39,2021-02-26,2021-03-20,181,112,2,224,0,0,5.08,0.0,Summer,22
182,338,Shirt,Mandarin Collar,L,blue,108,68,"A blue coloured, L sized, Mandarin Collar Shirt",466,Male,28,North Justin,South Australia,39,2021-02-26,2021-03-20,182,109,2,218,1,2,0.0,0.93,Summer,22
183,148,Shirt,Linen,L,orange,116,73,"A orange coloured, L sized, Linen Shirt",466,Male,28,North Justin,South Australia,39,2021-02-26,2021-03-20,183,91,3,273,0,0,21.55,0.0,Summer,22
184,631,Jacket,Coach,S,red,115,76,"A red coloured, S sized, Coach Jacket",466,Male,28,North Justin,South Australia,39,2021-02-26,2021-03-20,184,93,3,279,0,0,19.13,0.0,Summer,22
185,916,Trousers,Drawstring,S,orange,104,58,"A orange coloured, S sized, Drawstring Trousers",466,Male,28,North Justin,South Australia,39,2021-02-26,2021-03-20,185,96,1,96,0,0,7.69,0.0,Summer,22
186,317,Shirt,Mandarin Collar,M,red,108,60,"A red coloured, M sized, Mandarin Collar Shirt",466,Male,28,North Justin,South Australia,39,2021-02-26,2021-03-20,186,109,2,218,1,2,0.0,0.93,Summer,22
187,49,Shirt,Dress,XL,yellow,119,75,"A yellow coloured, XL sized, Dress Shirt",466,Male,28,North Justin,South Australia,39,2021-02-26,2021-03-20,187,104,1,104,0,0,12.61,0.0,Summer,22
188,1030,Trousers,Relaxed Leg,XS,green,95,80,"A green coloured, XS sized, Relaxed Leg Trousers",466,Male,28,North Justin,South Australia,39,2021-02-26,2021-03-20,188,90,2,180,0,0,5.26,0.0,Summer,22
189,892,Trousers,Cords,M,green,113,76,"A green coloured, M sized, Cords Trousers",466,Male,28,North Justin,South Australia,39,2021-02-26,2021-03-20,189,94,3,282,0,0,16.81,0.0,Summer,22
190,20,Shirt,Oxford Cloth,XS,blue,114,47,"A blue coloured, XS sized, Oxford Cloth Shirt",466,Male,28,North Justin,South Australia,39,2021-02-26,2021-03-20,190,96,2,192,0,0,15.79,0.0,Summer,22
191,333,Shirt,Mandarin Collar,L,green,108,67,"A green coloured, L sized, Mandarin Collar Shirt",86,Non-binary,76,Gleasonport,Tasmania,40,2021-01-07,2021-01-19,191,109,2,218,1,2,0.0,0.93,Summer,12
192,650,Jacket,Coach,XS,blue,115,51,"A blue coloured, XS sized, Coach Jacket",86,Non-binary,76,Gleasonport,Tasmania,40,2021-01-07,2021-01-19,192,93,1,93,0,0,19.13,0.0,Summer,12
193,479,Jacket,Puffer,XL,blue,110,80,"A blue coloured, XL sized, Puffer Jacket",86,Non-binary,76,Gleasonport,Tasmania,40,2021-01-07,2021-01-19,193,118,3,354,8,24,0.0,7.27,Summer,12
194,688,Jacket,Parka,L,blue,119,61,"A blue coloured, L sized, Parka Jacket",86,Non-binary,76,Gleasonport,Tasmania,40,2021-01-07,2021-01-19,194,113,3,339,0,0,5.04,0.0,Summer,12
195,1012,Trousers,Wool,M,violet,111,51,"A violet coloured, M sized, Wool Trousers",790,Genderqueer,67,Nathanfort,Australian Capital Territory,41,2021-01-03,2021-01-09,195,106,1,106,0,0,4.5,0.0,Summer,6
196,730,Jacket,Trench Coat,XS,violet,112,64,"A violet coloured, XS sized, Trench Coat Jacket",790,Genderqueer,67,Nathanfort,Australian Capital Territory,41,2021-01-03,2021-01-09,196,119,1,119,7,7,0.0,6.25,Summer,6
197,579,Jacket,Bomber,XL,green,90,79,"A green coloured, XL sized, Bomber Jacket",790,Genderqueer,67,Nathanfort,Australian Capital Territory,41,2021-01-03,2021-01-09,197,100,3,300,10,30,0.0,11.11,Summer,6
198,866,Trousers,Chinos,S,indigo,100,67,"A indigo coloured, S sized, Chinos Trousers",690,Genderqueer,34,Port Annabelle,Northern Territory,42,2021-07-29,2021-08-02,198,113,1,113,13,13,0.0,13.0,Winter,4
199,978,Trousers,Slim-Fit,L,violet,119,58,"A violet coloured, L sized, Slim-Fit Trousers",690,Genderqueer,34,Port Annabelle,Northern Territory,42,2021-07-29,2021-08-02,199,97,2,194,0,0,18.49,0.0,Winter,4
200,330,Shirt,Mandarin Collar,XS,green,108,63,"A green coloured, XS sized, Mandarin Collar Shirt",690,Genderqueer,34,Port Annabelle,Northern Territory,42,2021-07-29,2021-08-02,200,109,1,109,1,1,0.0,0.93,Winter,4
201,1225,Trousers,Tracksuit Bottoms,XS,red,91,55,"A red coloured, XS sized, Tracksuit Bottoms Trousers",690,Genderqueer,34,Port Annabelle,Northern Territory,42,2021-07-29,2021-08-02,201,112,1,112,21,21,0.0,23.08,Winter,4
202,1146,Trousers,Cargo Pants,S,indigo,106,48,"A indigo coloured, S sized, Cargo Pants Trousers",570,Genderqueer,35,New Masonstad,New South Wales,43,2021-07-13,2021-08-03,202,102,2,204,0,0,3.77,0.0,Winter,21
203,586,Jacket,Bomber,S,indigo,90,41,"A indigo coloured, S sized, Bomber Jacket",570,Genderqueer,35,New Masonstad,New South Wales,43,2021-07-13,2021-08-03,203,100,1,100,10,10,0.0,11.11,Winter,21
204,134,Shirt,Denim,XL,indigo,115,58,"A indigo coloured, XL sized, Denim Shirt",570,Genderqueer,35,New Masonstad,New South Wales,43,2021-07-13,2021-08-03,204,92,3,276,0,0,20.0,0.0,Winter,21
205,368,Shirt,Henley,L,green,92,41,"A green coloured, L sized, Henley Shirt",849,Male,29,Lake Gabrielview,New South Wales,44,2021-09-07,2021-09-22,205,94,2,188,2,4,0.0,2.17,Spring,15
206,1127,Trousers,Cargo Pants,M,orange,106,51,"A orange coloured, M sized, Cargo Pants Trousers",849,Male,29,Lake Gabrielview,New South Wales,44,2021-09-07,2021-09-22,206,102,2,204,0,0,3.77,0.0,Spring,15
207,595,Jacket,Cardigan,XS,red,118,51,"A red coloured, XS sized, Cardigan Jacket",849,Male,29,Lake Gabrielview,New South Wales,44,2021-09-07,2021-09-22,207,112,1,112,0,0,5.08,0.0,Spring,15
208,1076,Trousers,Joggers,S,indigo,94,56,"A indigo coloured, S sized, Joggers Trousers",849,Male,29,Lake Gabrielview,New South Wales,44,2021-09-07,2021-09-22,208,93,1,93,0,0,1.06,0.0,Spring,15
209,704,Jacket,Trench Coat,XL,red,112,40,"A red coloured, XL sized, Trench Coat Jacket",849,Male,29,Lake Gabrielview,New South Wales,44,2021-09-07,2021-09-22,209,119,1,119,7,7,0.0,6.25,Spring,15
210,476,Jacket,Puffer,S,blue,110,76,"A blue coloured, S sized, Puffer Jacket",571,Agender,22,Jordanside,Australian Capital Territory,45,2021-05-30,2021-06-21,210,118,1,118,8,8,0.0,7.27,Autumn,22
211,705,Jacket,Trench Coat,XS,orange,112,69,"A orange coloured, XS sized, Trench Coat Jacket",571,Agender,22,Jordanside,Australian Capital Territory,45,2021-05-30,2021-06-21,211,119,3,357,7,21,0.0,6.25,Autumn,22
212,1037,Trousers,Relaxed Leg,M,blue,95,72,"A blue coloured, M sized, Relaxed Leg Trousers",571,Agender,22,Jordanside,Australian Capital Territory,45,2021-05-30,2021-06-21,212,90,2,180,0,0,5.26,0.0,Autumn,22
213,345,Shirt,Mandarin Collar,XS,violet,108,52,"A violet coloured, XS sized, Mandarin Collar Shirt",571,Agender,22,Jordanside,Australian Capital Territory,45,2021-05-30,2021-06-21,213,109,3,327,1,3,0.0,0.93,Autumn,22
214,1253,Trousers,Tracksuit Bottoms,L,indigo,91,50,"A indigo coloured, L sized, Tracksuit Bottoms Trousers",571,Agender,22,Jordanside,Australian Capital Territory,45,2021-05-30,2021-06-21,214,112,2,224,21,42,0.0,23.08,Autumn,22
215,1258,Trousers,Tracksuit Bottoms,L,violet,91,45,"A violet coloured, L sized, Tracksuit Bottoms Trousers",571,Agender,22,Jordanside,Australian Capital Territory,45,2021-05-30,2021-06-21,215,112,1,112,21,21,0.0,23.08,Autumn,22
216,666,Jacket,Parka,S,red,119,66,"A red coloured, S sized, Parka Jacket",922,Polygender,53,Jordanburgh,Victoria,46,2021-06-22,2021-07-04,216,113,3,339,0,0,5.04,0.0,Winter,12
217,498,Jacket,Windbreaker,L,orange,109,68,"A orange coloured, L sized, Windbreaker Jacket",922,Polygender,53,Jordanburgh,Victoria,46,2021-06-22,2021-07-04,217,102,1,102,0,0,6.42,0.0,Winter,12
218,316,Shirt,Mandarin Collar,S,red,108,48,"A red coloured, S sized, Mandarin Collar Shirt",922,Polygender,53,Jordanburgh,Victoria,46,2021-06-22,2021-07-04,218,109,3,327,1,3,0.0,0.93,Winter,12
219,664,Jacket,Coach,XL,violet,115,60,"A violet coloured, XL sized, Coach Jacket",791,Agender,34,Elijahshire,Queensland,47,2021-04-21,2021-04-23,219,93,2,186,0,0,19.13,0.0,Autumn,2
220,823,Jacket,Shearling,L,green,95,66,"A green coloured, L sized, Shearling Jacket",791,Agender,34,Elijahshire,Queensland,47,2021-04-21,2021-04-23,220,117,2,234,22,44,0.0,23.16,Autumn,2
221,777,Jacket,Pullover,M,orange,114,60,"A orange coloured, M sized, Pullover Jacket",791,Agender,34,Elijahshire,Queensland,47,2021-04-21,2021-04-23,221,91,1,91,0,0,20.18,0.0,Autumn,2
222,78,Shirt,Flannel,L,orange,96,59,"A orange coloured, L sized, Flannel Shirt",791,Agender,34,Elijahshire,Queensland,47,2021-04-21,2021-04-23,222,118,2,236,22,44,0.0,22.92,Autumn,2
223,1089,Trousers,Cropped,XL,red,99,78,"A red coloured, XL sized, Cropped Trousers",791,Agender,34,Elijahshire,Queensland,47,2021-04-21,2021-04-23,223,115,3,345,16,48,0.0,16.16,Autumn,2
224,960,Trousers,Slim-Fit,XS,green,119,74,"A green coloured, XS sized, Slim-Fit Trousers",620,Male,35,Jettstad,Australian Capital Territory,48,2021-04-16,2021-04-23,224,97,1,97,0,0,18.49,0.0,Autumn,7
225,683,Jacket,Parka,L,green,119,55,"A green coloured, L sized, Parka Jacket",620,Male,35,Jettstad,Australian Capital Territory,48,2021-04-16,2021-04-23,225,113,3,339,0,0,5.04,0.0,Autumn,7
226,40,Shirt,Dress,XS,orange,119,58,"A orange coloured, XS sized, Dress Shirt",336,Male,35,Port Madison,Australian Capital Territory,49,2021-01-22,2021-02-13,226,104,3,312,0,0,12.61,0.0,Summer,22
227,1044,Trousers,Relaxed Leg,XL,indigo,95,58,"A indigo coloured, XL sized, Relaxed Leg Trousers",336,Male,35,Port Madison,Australian Capital Territory,49,2021-01-22,2021-02-13,227,90,2,180,0,0,5.26,0.0,Summer,22
228,773,Jacket,Pullover,L,red,114,69,"A red coloured, L sized, Pullover Jacket",336,Male,35,Port Madison,Australian Capital Territory,49,2021-01-22,2021-02-13,228,91,1,91,0,0,20.18,0.0,Summer,22
229,457,Jacket,Puffer,M,red,110,62,"A red coloured, M sized, Puffer Jacket",454,Genderfluid,28,Port Isabellafurt,New South Wales,50,2021-09-16,2021-09-18,229,118,3,354,8,24,0.0,7.27,Spring,2
230,339,Shirt,Mandarin Collar,XL,blue,108,71,"A blue coloured, XL sized, Mandarin Collar Shirt",454,Genderfluid,28,Port Isabellafurt,New South Wales,50,2021-09-16,2021-09-18,230,109,1,109,1,1,0.0,0.93,Spring,2
231,1098,Trousers,Cropped,L,yellow,99,60,"A yellow coloured, L sized, Cropped Trousers",454,Genderfluid,28,Port Isabellafurt,New South Wales,50,2021-09-16,2021-09-18,231,115,3,345,16,48,0.0,16.16,Spring,2
232,1051,Trousers,Joggers,S,red,94,71,"A red coloured, S sized, Joggers Trousers",454,Genderfluid,28,Port Isabellafurt,New South Wales,50,2021-09-16,2021-09-18,232,93,2,186,0,0,1.06,0.0,Spring,2
